Question,Correct Answer,Name,Category,Type
"The police interrogated a suspect regarding a series of burglaries. The suspect had attention deficit disorder, dyslexia and an IQ of 72. Prior to beginning they read a list of Miranda rights to him on a form that the suspect had in front of him. After the reading, he initialed each paragraph indicating he understood. At the bottom of the form was an express written waiver of the Miranda rights, which he signed. He had been interrogated in the past and was familiar with the procedure. During the four hours of interrogation he was given bathroom breaks, coffee, and a sandwich. At the end of the process, he made a logical and seemingly cogent confession to all of the burglaries in a taped statement. The defendant later moved to suppress the confession, arguing that he was coming down from drugs at the time and was intellectually unable to understand and comprehend the nature of the warnings or the waiver. What is the most likely decision of the court under the totality of the circumstances? The options are: A) The suspect's past familiarity with the procedure proves he understood the situation and his confession is valid., B) The suspect's signature on the waiver of Miranda rights is not enough to prove that he fully understood the situation., C) The signing of a written waiver of Miranda rights is always proof that the suspect gave a voluntary confession., D) The outward signs all indicate that the suspect understood the procedure and gave a voluntary confession despite his disabilities., E) There are too many questionable deficiencies in the suspect's ability to understand what was going on and the confession must be suppressed., F) The suspect was provided with basic needs during the interrogation, proving that it was not coercive., G) The confession must be suppressed due to the suspect's intellectual disabilities and possible influence of drugs., H) He was too confused to understand what was going on and the confession was coerced by the persistence of the police., I) The suspect's disabilities make it impossible for him to understand the situation, thus the confession must be suppressed., J) The suspect's comprehension of the Miranda rights is unclear, thus the confession must be reevaluated.",D,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"Four years ago the owner of a shopping center leased a store in the center for a 10-year term to a pharmacistfor use as a drugstore. The pharmacist established and operated a drugstore at the leased premises. The leaseincluded provisions that described the shopping center by metes and bounds; identified the entrances, parkingareas, signs, and other common facilities of the shopping center; and set out a covenant that the owner wouldnot lease any part of the shopping center to another drugstore. Last year the owner purchased a parcel of land immediately adjacent to the shopping center. That parcel wasimproved with a building that, at the time of the owner's purchase and for ten years earlier, was occupied inpart by a food supermarket and in part by a discount drugstore, under leases which the prior owner assignedto the owner. The owner reconstructed the common facilities of both shopping centers to integrate them and combine themso that, to the public, the two centers appeared as a larger single development. The pharmacist learned that the lease of the discount drugstore was about to expire and that the ownerplanned to enter into a new lease of the same space with the discount drugstore. The pharmacist protested the proposed new lease, but the owner declared his intention to go forward with it. The pharmacist brought an appropriate action to enjoin the new lease to the discount drugstore as a violationof the covenant in the pharmacist's lease. If the court finds for the owner, what will be the likely reason? The options are: A) The covenant does not apply to the owner's actions as he did not directly lease the space to another drugstore but bought a property which already had a lease with a drugstore., B) The owner's purchase and integration of the adjacent parcel of land effectively nullifies the existing covenant., C) The drugstore use on the adjacent parcel was in existence when the owner and the pharmacist firstentered into the lease., D) The discount drugstore on the adjacent parcel is not considered a 'new' lease, but a continuation of an existing one., E) A covenant cannot restrict the use of land not owned by the covenantor when the covenant wascreated., F) The owner has the right to lease any part of his property to any business, regardless of existing leases., G) The pharmacist did not adequately express his concerns to the owner before initiating legal action., H) A covenant that attempts to restrict competition is invalid as against public policy even if it runs with theland., I) The covenant in the pharmacist's lease can be fairly construed as to apply only to the original shoppingcenter premises., J) The covenant is not applicable as the shopping centers were considered separate entities at the time of the lease agreement.",I,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"This jurisdiction has the following bribery statute in effect:""Any person who offers or gives a thing of value to a government officeholder in exchange for official action is guilty of bribery. ""A real estate developer owned a large parcel of land in the suburbs. Although the developer wanted to build an office building on the property, the land was zoned residential. Due to the residential zoning, the developer could not pursue his planned development unless he received a variance from the building commission. The developer held a meeting with a member of the building commission to solicit his approval in securing a zoning variance. To do so, the developer gave the commission member $10,000 in exchange for his support in approving the zoning variance. Thereupon, the commission member voted to approve the variance, thus making it possible for the developer to commence construction of the office building. The developer was subsequently prosecuted for conspiracy to commit bribery. During the course of the trial, the commission member testified that he faked the agreement with the developer and would have approved the zoning variance regardless of whether the developer gave him any money. Furthermore, in his defense, the developer presented evidence that the other six members of the building commission voted affirmatively to approve the variance. If the jury believed that the commission member would have approved the variance even had he not received the $10,000, the developer should be found The options are: A) guilty, because the commission member's agreement to accept the $10,000 was sufficient to form a conspiratorial objective., B) guilty, because he gave the commission member the $10,000 in exchange for his approval of the zoning variance., C) not guilty, because the commission member did not receive a thing of value, since he would have approved the variance regardless of receiving any payment from the developer., D) not guilty, because there was no true agreement between the parties.",D,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"The president of a pharmaceutical firm received a report from his testing bureau that a manufactured lot of the firmÕs anticancer prescription medication was well below strength. Concerned about being able to fulfill contractual commitments, the president instructed his staff to deliver the defective lot. A cancer patient who had been maintained on the drug died shortly after beginning to take the defective pills. Medical evidence established that the patient would have lived longer had the drug been at full strength, but would have died before long in any event. The president was convicted of murder. On appeal, he argues that his conviction should be reversed. Should the conviction be reversed? The options are: A) Yes, because the president was merely trying to fulfill contractual obligations., B) No, because the intentional delivery of adulterated or mislabeled drugs gives rise to strict criminal liability., C) No, because the president's actions directly contributed to the patient's premature death., D) Yes, because the president was not aware of the specific patient who would consume the defective drug., E) No, because the jury could have found that the presidentÕs conduct was sufficiently reckless to constitute murder., F) No, because the president violated his duty of care towards the patient., G) Yes, because distribution of the defective lot was only a regulatory offense., H) No, because the president knowingly delivered the defective drugs which directly led to the patient's death., I) Yes, because the cancer, not the presidentÕs conduct, was the proximate cause of death of the patient., J) Yes, because the patient would have died regardless of the drug's effectiveness.",E,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"A shopper in a store sees that a display case is about to fall on a second shopper's head. The shopper does nothing to warn or assist the second shopper, who is a stranger to her. She could have taken action to protect the second shopper without harming herself. Did the shopper have a duty to take action to try and protect the second shopper from injury? The options are: A) No, the shopper is not required to intervene unless she is a store employee or security personnel., B) Yes, the shopper must take action under the ""Good Samaritan"" law., C) Yes, the fact that a person sees that action is needed for another's aid or protection does impose a legal duty to act., D) No, there is no duty for a shopper to render assistance to a stranger even if it can be done without hurting herself., E) Yes, the shopper is legally obligated to intervene because she was the first person to notice the danger., F) Yes, the shopper is legally obligated to intervene in any potentially harmful situation., G) Yes, the shopper must take action under the ""last clear chance"" doctrine., H) No, a failure to act does not and cannot result in liability under any circumstances., I) No, the shopper is not required to intervene unless she has a special relationship with the person in danger., J) No, the shopper has no duty to act unless she directly caused the danger.",D,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"Buyer is purchasing a bicycle based on the salesperson's understanding of buyer's goals and seller's knowledge. What kind of warranty might this be considered? The options are: A) Warranty of Merchantability, B) Warranty of Title, C) Warranty of Authenticity, D) Warranty of Fitness for Particular Purpose., E) Warranty of Non-Infringement, F) Full Warranty, G) Limited Warranty, H) Extended Warranty, I) Implied, J) Express",D,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"A shrimp fishery is located in the coastal waters of a state. A large part of the catch is either frozen or canned, and distributed nationwide. The state legislature passed a statute requiring payment of a license fee of $25 for each shrimp boat owned by a resident and $2,500 for each boat owned by a nonresident. A resident of a neighboring state was a commercial shrimp fisherman who was denied a license after refusing to pay the $2,500 fee. The resident brought suit in federal court challenging the constitutionality of the state shrimp boat licensing statute. The federal court should The options are: A) hear the case on its merits., B) abstain from jurisdiction because it involves the operations of a commercial business., C) dismiss the case because the resident is not a citizen of the state implementing the statute., D) dismiss the suit because it involves a question of state law., E) hear the case but uphold the statute as it is within the state's rights to regulate its resources., F) hear the case because it involves a potential violation of the Equal Protection Clause., G) dismiss the suit because the resident lacks standing., H) dismiss the suit because the resident has not exhausted all state-level legal remedies., I) abstain from jurisdiction because the constitutional issue should be litigated first in a state court., J) dismiss the suit because the federal court lacks jurisdiction over state legislature decisions.",A,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"A man and a woman who were friends decided to buy a car together. The man put $5,000 down and the woman's father co-signed on the loan of $10,000. The title was put in the woman's name and the man made the loan payments. They orally agreed that it was a shared ownership, with equal rights. After several months, their relationship deteriorated. They argued over ownership and use of the car. One day, the man attempted to leave with the car, but the woman climbed in and kept arguing as he was driving away. He then crashed into a pole and destroyed the car just to spite her, saying that if he couldn't have it no one would have it. The authorities arrested the man for auto larceny (stealing a car from the owner) and criminal mischief (damaging property of another or property shared with another). Assuming the accuracy of the foregoing facts beyond a reasonable doubt, which crime or crimes alleged can likely result in a sustainable conviction? The options are: A) He can be convicted of a different crime not listed., B) He can be convicted of criminal mischief and a different crime not listed., C) He cannot be convicted of larceny, but he can be convicted of a different crime not listed., D) He cannot be convicted of any crime., E) He can be convicted of both larceny and criminal mischief., F) He can be convicted of larceny but he cannot be convicted of criminal mischief., G) He can be convicted of both larceny and a different crime not listed., H) He can be convicted of criminal mischief only., I) He can be convicted of larceny only., J) He can be convicted of neither larceny nor criminal mischief due to shared ownership.",H,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"Congress enacted a statute designed to make the stabilization of rents more effective throughout the United States. The statute will be applicable to all leasehold contracts hereafter entered into between landlords and tenants involving residential and commercial properties. The new federal statute is intended to protect tenants from spiraling rents and ""profiteering"" by landlords without curtailing the supply of rental units or depriving landlords of substantial constitutional rights. The new federal statute would be most clearly constitutional as applied to The options are: A) the rental of a vacation home by an individual landlord to a family on a short-term lease., B) the rental of a state-owned office building by a state to a privately owned business., C) the rental of a college dormitory by a private university to its students., D) the rental of residential property located in the District of Columbia by an individual landlord to a family of six., E) the rental of an office building to a city by an individual landlord.",D,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"A man mailed a letter to a woman promising to sell her his motorcycle for $1,000. After receiving the letter, the woman sent the man a fax that stated, ""The price is a little high, I'll give you $800. "" The man responded by fax, ""I will not accept $800. "" The next day, the woman telephoned the man and said, ""I changed my mind, I will pay $1,000 for the motorcycle. "" The man refused to sell the woman his motorcycle. If the woman sues the man for breach of contract, which of the following defenses would be the man's best defense? The options are: A) The man had the right to change his mind about the sale at any time., B) The woman did not respond to the offer in a timely manner., C) The man's refusal to accept $800 was not communicated in writing., D) The woman's counter offer terminated her power of acceptance., E) The man's rejection of the woman's counter offer terminated the woman's power of acceptance., F) Since the woman's purported acceptance was oral, it constituted a different mode of communication from the written offer., G) The initial letter from the man was not a formal offer to sell., H) The contract was unenforceable under the statute of frauds, because the woman's purported acceptance was oral., I) The woman's initial refusal to pay the full price voided the contract.",D,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"A deed executed by a grantor conveyed his property for a consideration of one dollar, receipt of which was acknowledged, ""to my brother for life, then to the heirs of my brother. "" A life interest in the property for the life of the brother is worth $20,000 on the date of the conveyance. The total worth of the property is $50,000. The brother accepted but didn't record the deed. The recording statute in this jurisdiction provided ""unless recorded, all written instruments affecting title to land are void as to subsequent purchasers who paid value and without notice. ""Four years later, the grantor purported to convey his property in fee simple absolute to his two sons, by a warranty deed, as a gift. The two sons recorded the deed. Shortly thereafter, the brother ascertained that the grantor's sons were about to take possession of the property. As a consequence, the brother promptly recorded his deed. In a dispute between the brother and the grantor's children as to the ownership of the property, if the brother prevails it will be because The options are: A) the brother paid valuable consideration for his deed., B) the grantor's knowledge is imputed to his children., C) the brother is the grantor's sibling., D) the grantor's sons are not protected by the recording statute., E) the grantor's sons did not have a valid claim to the property., F) the brother had a life interest in the property., G) the brother recorded his deed before the grantor's children sought to oust him from the land., H) the brother's deed was not void due to the recording statute., I) the property's total worth was more than the life interest of the brother.",D,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"In the absence of a provision to the contrary in the articles of incorporation, the directors of a corporation elected for a specified term The options are: A) can be removed from office at a meeting of the shareholders, but only with a two-thirds majority vote., B) can be removed from office at a meeting of the shareholders, but only if they fail to attend three consecutive meetings without a reasonable excuse., C) cannot be removed from office prior to the expiration of their term., D) can only be removed from office by the board of directors, not the shareholders., E) can be removed from office at a meeting of the shareholders, with or without cause., F) can be removed from office prior to the expiration of their term only by a decree of the circuit court in an action by the shareholders., G) can be removed from office only by a unanimous vote of the shareholders, with or without cause., H) can be removed from office at a meeting of the shareholders, but only for cause and after an opportunity to be heard has been given to the directors., I) can be removed from office at a meeting of the shareholders, but only for cause., J) can be removed from office at a meeting of the shareholders, but only if a replacement director has been identified.",E,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"A defendant was arrested and prosecuted for the crime of false pretenses. At trial, the defendant testified that she prophesied the victim's imminent death. The defendant admitted that she told the victim she could save him if he brought a large sum of money wrapped in a handkerchief to a ritual. After the ritual, the defendant returned the handkerchief to the victim filled with waste paper rather than the money. After the defendant was convicted of false pretenses, she moved for a new trial and offered the affidavits of several jurors who sat on the case. An affidavit containing which of the following facts will most likely furnish the defendant's best basis for securing a new trial? The options are: A) A juror was overheard discussing the details of the case outside the courtroom during the trial., B) A juror admitted to having a personal financial interest in the outcome of the case., C) A juror admittedly stated during deliberations that he had a personal animosity toward the defendant., D) A juror admitted to having made a decision about the verdict before the trial began., E) Ajuror fell asleep during defense counsel's closing argument., F) A juror stated that she didn't believe in the concept of false pretenses, and therefore thought the defendant was not guilty from the start., G) A juror confessed to having previously known the defendant but did not disclose this during jury selection., H) A juror misunderstood the judge's instructions regarding the burden of proof., I) A juror, in violation of the court's instructions, read a newspaper article implicating the defendant in several other similar schemes.",I,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"The President announced that a newly created military rapid deployment force would be engaging in joint training exercises with the military forces in a foreign country. Following the President's announcement, Congress enacted a statute that unequivocally prohibited ""the U. S. Armed Forces from conducting military exercises with foreign military forces unless Congress has received notice of such intention to take such action at least three months before the joint military exercises become effective. ""This statute is most likely The options are: A) constitutional, because the President does not have the authority to engage in foreign military exercises without Congressional approval., B) unconstitutional, due to the violation of separation of powers., C) constitutional, because it falls under Congress's ability to declare war., D) constitutional, because the President, in this instance, has not been called by Congress into actual service as Commander-in-Chief., E) constitutional, because of Congress's power to regulate the Armed Forces., F) unconstitutional, because of the President's authority to execute the laws of the United States., G) unconstitutional, because the President has the exclusive power to determine military strategy., H) unconstitutional, because of the President's authority as Commander-in-Chief of the Armed Forces., I) constitutional, because of Congressional power under the War Powers Act., J) unconstitutional, because it infringes on the President's power to maintain national security.",D,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"A brick mason was hired by a builder under a written one-year contract, at an annual salary of $45,000, with employment to begin on March 1. Because the builder was unable to secure enough building contracts to keep all its employees busy during the season beginning March 1, it notified the brick mason on February 15 that it could not afford to employ him as a mason. At the same time, however, the builder offered to employ the mason, for the same contract period, as a night guard at an annual salary of $25,000. The mason declined the offer and remained unemployed during the year. No offer and remained unemployed during the year. No employment for brick masons was available in the community during the year, but the mason could have obtained other employment as a day laborer that would have paid up to $25,000 a year. At the end of the year, in an action against the builder for breach of contract, how much, if anything, is the mason entitled to recover? The options are: A) $20,000 (the difference between the mason's contract price and the salary offered for the night guard position)., B) $45,000 (the contract price)., C) Nothing, because the mason turned down a reasonable alternative employment offer., D) Nothing, because the mason did not mitigate his damages., E) $20,000 (the $45,000 contract price less the $25,000 the mason could have earned in other employment)., F) $45,000 plus damages for emotional distress., G) Nothing, because the builder did not act in bad faith when it discharged the mason., H) $25,000 (the amount he could have earned as a day laborer)., I) $45,000 minus any unemployment benefits the mason received during the year., J) $25,000 (the amount he could have earned as a night guard).",B,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"A man committed a series of heinous crimes, including a kidnapping, that took him across state lines and violated federal law. He was convicted and received a life sentence. The felon, however, was pardoned by the President of the United States, who was a childhood friend. A great hue and cry ensued, and the talking heads on television proclaimed that legislation was needed to prevent such injustice again. Would such legislation be constitutional? The options are: A) No, because the president's power to pardon can only be limited by a constitutional amendment., B) Yes, because the Supreme Court can overrule a presidential pardon., C) No, because the Constitution does not allow for any limitations on the presidential pardon power., D) Yes, under Article II, E) Yes, under Article I., F) Yes, because the president's power to pardon is not unlimited according to the Supreme Court., G) Yes, under the Fifth Amendment., H) Yes, because Congress can put limits on the pardon power., I) No. While what the president did wasn't a good idea, the Constitution expressly grants the President an unqualified power to pardon., J) No, because the Constitution gives the president the absolute power to grant pardons for federal offenses.",I,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"A longshoreman fell to his death through an open hatch on the deck of a ship. The longshoreman was an employee of a company that had contracted with the ship's owner to load and unload the ship. The fall occurred at night, when loading work was over for the day, and there was no reason for the longshoreman to have been near the hatch. A negligence action was filed against the ship's owner for the death of the longshoreman. In that action, the owner has moved for summary judgment and has provided unrebutted evidence that it is customary for the crews of ships to open the hatches for ventilation after the longshoremen have left the ships. How should the court respond to the motion? The options are: A) Deny the motion and submit the case to the jury with instructions that the ship's owner is liable if the hatch was left open irresponsibly., B) Grant the motion, because the custom should be considered conclusive on the issue of negligence., C) Grant the motion, because it is customary for the crews to open the hatches for ventilation after the longshoremen have left the ship., D) Deny the motion and submit the case to the jury with instructions that the ship's owner should win if the longshoreman was improperly near the hatch., E) Deny the motion, because the probability of serious injury caused by falling down an open hatch clearly outweighs the burden of keeping the hatch closed., F) Grant the motion, as the longshoreman was an employee of a different company and the ship's owner can't be held responsible for his whereabouts., G) Deny the motion, because the ship's owner should have ensured that all hatches were closed after the longshoremen had left the ship., H) Grant the motion, because there was no reason for the longshoreman to have been near the hatch., I) Deny the motion and submit the case to the jury with instructions that the custom is relevant but not conclusive on the issue of negligence., J) Deny the motion and submit the case to the jury with instructions that the custom is irrelevant to the issue of negligence.",I,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"Upon graduation from high school, a student enrolled in a college close to where he lived. However, since the student did not have a car, he rode the bus to and from the college each day. The student soon discovered that he was spending up to two hours each day to make the round trip to and from college on the bus, whereas the trip could be made in half that time if he had a car. He decided to buy a car and asked his father to accompany him as he looked for a car to purchase. After visiting a number of car lots, the son finally found a used car to his liking. However, the son only had $2,500 in his bank account, and the price of the car was $10,000. Since the son had not built up a credit history, the car lot was reluctant to sell the car to the son. The father then told the finance manager of the car lot, ""If you will sell the car to my son and for any reason he defaults on the payments, I will pay the balance due. "" The finance manager then approved the deal, which required the son to pay $2,500 down and monthly payments of $500 for 15 months. Six months later, the son defaulted on the payment plan, and the car lot sought recovery from the father without first suing the son. With regard to the father's obligation under his promise to the finance manager, the court would most likely The options are: A) relieve the father of liability, because the car lot failed to first sue the son., B) relieve the father of liability, because the father was never under a duty as a surety., C) not relieve the father of liability, because of the main purpose exception., D) not relieve the father of liability, because parents are responsible for the debts of their children.",B,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"A devastating earthquake struck a foreign country. The earthquake destroyed hundreds of homes and buildings. Thousands of residents were killed, injured, and left homeless by the earthquake. The leader of the foreign country sought the assistance of the United States in providing emergency aid. The President initially wanted to send troops from a west coast military base but learned that they were out on training maneuvers. As a result, the President issued an executive order directing members of a federal agency under the supervision of the Immigration and Naturalization Service, to travel to the foreign country to engage in emergency rescue operations. This federal agency's main function is to patrol the borders to prevent illegal aliens from entering the United States. A member of this federal agency refused to comply with the executive order and assist in the relief effort. He claimed that participating in such operations in a foreign country is beyond the scope of his job responsibilities. He brought suit in federal court challenging the validity of the President's executive order. Assuming the member of the federal agency has adequate standing, the court should rule the executive order The options are: A) valid, because as commander-in-chief, the President has unfettered authority to require federal employees to participate in an international relief effort., B) valid, because the President can repurpose federal agencies for emergency relief efforts., C) invalid, because the executive order is beyond the scope of presidential power absent congressional authorization., D) invalid, because the executive order did not specify the scope of the relief operations., E) invalid, because the executive order infringes upon the rights of federal employees., F) invalid, because the INS does not have jurisdiction in foreign countries., G) valid, because employees of an executive agency can be required to perform such emergency functions., H) valid, because the president's executive power extends to directing federal agencies in times of crisis., I) valid, because the President has the power to issue executive orders in times of emergency., J) invalid, because the director of the INS, not the President, has the power to issue directives to federal agencies under its supervision.",G,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"A victim was standing on a street corner waiting to make a drug buy. The drug dealer was always late, so the victim continued to wait outside in the freezing cold weather because he needed a quick fix. Suddenly a car rounded the street corner and a shot rang out. The victim slumped over and fell to the sidewalk. Immediately after being shot and before he died, the victim exclaimed, ""The defendant did it!"" The defendant was indicted and is now on trial for the victim's murder. Based on these facts alone, the admissibility of the victim's statement should be determined by The options are: A) the jury, after a preliminary determination by the judge., B) the jury, without a preliminary determination by the judge., C) the judge, only after consultation with a legal expert., D) the judge, with instruction to the jury that it may consider the dying declaration if it determines that the victim knew he was dying., E) the police department that conducted the initial investigation., F) the jury, with instruction from the judge that it may disregard the dying declaration if it determines the victim was under duress., G) the jury, with a requirement to cross-examine the statement with other presented evidence., H) the judge, without assistance from the jury., I) a third-party mediator, to prevent any bias.",H,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"A 15-year-old boy was killed during a gang fight. Two days after his funeral, the boy's mother saw a television program about gang violence and was shocked to see video of herself weeping over the boy's body. The video had been shot by the television reporting team while the boy's body was still lying on a public street. The mother suffered severe emotional distress as a result of seeing the video. If the mother sues the television station for invasion of her privacy and that of her son, will the mother be likely to prevail? The options are: A) No, because the television station has the right to broadcast any footage shot in public., B) No, because the street was open to the public and the subject was newsworthy., C) No, because the broadcast of the video falls under freedom of the press., D) Yes, because the video footage was used without any prior notice to the mother., E) No, because a person has no right to privacy after his or her death., F) Yes, because the television station capitalized on the mother's grief for their program., G) Yes, because the video footage intruded on the mother's private grief., H) Yes, because the mother did not give permission to have the video used in the program., I) Yes, because the mother suffered severe emotional distress as a result of viewing the video.",B,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"A homeowner wished to have his house painted. He contacted a number of house painters in his area and asked them to submit bids to do the work. The homeowner received 10 bids. The first nine offered to paint the house for amounts ranging from $10,000 to $12,500. The 10th bid was sent by telegram and was supposed to be for $10,000. However, the telegraph company made a mistake and transmitted the bid as $1,000. The homeowner immediately accepted the 1 0th bid, but the 1 0 painter refused to perform. The I 0th painter's best defense in an action for breach of contract by the homeowner would be The options are: A) that the homeowner should have been aware of the mistaken transmission, because of the disparity between its bid and the others., B) that the telegraph company should be liable as an independent contractor., C) that the homeowner deliberately exploited the telegraph company's mistake., D) that the telegraph company's mistake nullifies the contractual agreement., E) that the homeowner's immediate acceptance of the bid was unreasonable., F) that the discrepancy between the bid and the actual cost of painting is too large., G) that the homeowner was under an affirmative duty to investigate all submitted bids., H) that the bid was not legally binding as it was sent via telegram., I) that the homeowner failed to provide accurate specifications for the job.",A,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"A father lived with his son, who was addicted to crack cocaine. Under its influence, the son often becameviolent and physically abused his father. As a result, the father always lived in fear. One night, the fatherheard his son on the front stoop making loud obscene remarks. The father was certain that his son wasunder the influence of crack and was terrified that he would be physically beaten again. In his fear, hebolted the front door and took out a revolver. When the son discovered that the door was bolted, he kickedit down. As the son burst through the front door, his father shot him four times in the chest, killing him. Infact, the son was not under the influence of crack or any drug and did not intend to harm his father. At trial, the father presented the above facts and asked the judge to instruct the jury on self-defense. How should the judge instruct the jury with respect to self-defense? The options are: A) Give the self-defense instruction, because the son forcibly entered the home., B) Deny the self-defense instruction, because the son was not actually under the influence of drugs., C) Give the self-defense instruction, because it expresses the defense's theory of the case., D) Deny the self-defense instruction, because the father had other options to protect himself., E) Give the self-defense instruction, because the evidence was sufficient to raise the defense., F) Deny the self-defense instruction, because the son was unarmed., G) Deny the self-defense instruction, because the father used excessive force., H) Deny the self-defense instruction, because the father was not in imminent danger from his son.",E,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"A toy collector had purchased 10 antique toys over the last several years and had had them restored by an expert in toy restoration. On June 1, the collector sent the 11th antique toy to the expert with a signed note that read: ""Here is another toy for you to restore. As with all prior jobs, I will pay $500 for the work, but no more."" On June 4, after receipt of the collector's June 1 note and the toy, the expert began restoring the toy. On June 6, the collector unexpectedly died. On June 7, unaware of the collector's death, the expert sent the collector a note that stated that the restoration work had begun on June 4. The following day, the expert learned of the collector's death. Does a contract exist that binds the expert and the collector's estate? The options are: A) Yes, because the expert sent the June 7 note before learning of the collector's death., B) Yes, because the previous successful contracts set a precedent for this one., C) No, because the collector died before the expert sent the June 7 note., D) No, because the contract was not formally written and signed., E) No, because the expert was not aware of the collector's death before starting the restoration., F) No, because the offer lapsed when the collector died., G) Yes, because the expert had already accepted the work and payment terms., H) Yes, because the offer was accepted before the collector's death., I) No, because the collector's estate did not confirm the contract.",H,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"What is an act jure gestionis? The options are: A) Acts jure gestionis are all actions performed by the State in a public capacity, B) All conduct undertaken by government officials in their free time is considered jus gestionis., C) Acts jure gestionis are those undertaken by States in a private capacity, D) All international treaties signed by the State are acts jure gestionis, E) Acts jure gestionis are all decisions made by State courts, F) Acts jure gestionis are all legislative decisions made by the State., G) All purchases by the State are acts jure gestionis, H) All diplomatic missions undertaken by the State are acts jure gestionis, I) Acts jure gestionis are military actions undertaken by States, J) All acts undertaken by State corporations are jure gestionis",C,MMLUPro_test,ori_mmlu-international_law,Commonsense
"A plaintiff is the beneficiary of a policy issued by an insurance company insuring the life of his wife, now deceased. The policy contains a clause providing that double indemnity is payable in the event that death of the insured ""results directly, and independently of all other causes, from bodily injury effected solely through external violent and accidental means. ""The plaintiff's wife met her death in the silage shed of her farm. The death resulted from wounds caused by the discharge of a double-barreled shotgun. The plaintiff was arrested and prosecuted for the murder of his wife. After a lengthy trial, the plaintiff was acquitted of the charge. After the insurance company refused to pay the plaintiff's insurance claim, the plaintiff instituted this civil action. The complaint sets forth the policy, alleges the facts surrounding the death of the insured, avers that the death was within the policy provisions for double indemnity payment, and demands judgment accordingly. At trial, the insurance company's attorney proposes to introduce excerpts from the plaintiff's murder trial. The plaintiff's attorney objects to the introduction of such evidence. The trial judge should rule the proffered evidence The options are: A) inadmissible, due to lack of relevance., B) admissible as former testimony., C) admissible, as it could demonstrate a potential motive., D) inadmissible, because of double jeopardy., E) admissible, as an exception to the hearsay rule., F) admissible, as part of the res gestae., G) inadmissible, because it is prejudicial., H) admissible as a declaration against interest., I) inadmissible, because of collateral estoppel.",B,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"One evening, a husband received a telephone call from an unidentified source who informed him that his wife was having an affair with his friend. As a result, the husband drove to his friend's house with a loaded shotgun. Believing that his friend was in an upstairs bedroom, the husband fired the shotgun through the dining room window, as he only wanted to teach him a lesson. Unbeknownst to the husband, his friend's wife was in the dining room and suffered a minor gunshot wound. The husband should be found The options are: A) guilty of assault on his friend's wife only., B) guilty of attempted murder of both his friend and his friend's wife., C) guilty of reckless endangerment of both his friend and his friend's wife., D) guilty of attempted murder of his friend's wife only., E) guilty of attempted murder of his friend only., F) guilty of attempted murder of his friend and assault on his friend's wife., G) guilty of attempted manslaughter of both his friend and his friend's wife., H) guilty of attempted manslaughter of his friend only., I) not guilty of attempted murder of either his friend or his friend's wife., J) not guilty due to lack of intent to kill.",I,MMLUPro_test,ori_mmlu-professional_law,Commonsense
"Fernandez is planning to attend an auction of the assets of Cross & Black, one of his major competitors who is liquidating. In the conduct of the auction, which of the following rules applies? The options are: A) Such a sale is without reserve unless the goods are explicitly put up with reserve., B) A bidder may retract his bid at any time until the falling of the hammer., C) The retraction of a bid by a bidder revives the previous bid., D) If the auction is without reserve, the auctioneer can withdraw the article at any time prior to the fall of the hammer.",B,MMLUPro_test,ori_mmlu-professional_law,Commonsense
